-1.035050921779835003e-04
1.194428876932407532e-03
1.410292951112273631e-03
1.842972857790496199e-03
2.492309970580659957e-03
2.708491297533356396e-03
2.708147607029457241e-03
3.141039015556233369e-03
3.140748200514471844e-03
3.357008840660376248e-03
3.573401669461625380e-03
3.573163729882002787e-03
4.006055138408778915e-03
4.005843636560225789e-03
4.438787920549139981e-03
4.438602856431655454e-03
4.438391354583102327e-03
4.654784183384351459e-03
4.871177012185601458e-03
4.654414055149383271e-03
5.087358339138298331e-03
5.303804043401686395e-03
5.303618979284201868e-03
5.303407477435647874e-03
5.303301726511371744e-03
5.303116662393887216e-03
5.519535928926205814e-03
5.952559526108328405e-03
5.735849444534248283e-03
5.952268711066566881e-03
6.168661539867816880e-03
5.952004333755875690e-03
6.168423600288194288e-03
6.168291411632847825e-03
6.384737115896235889e-03
6.168027034322156633e-03
6.601024193773208891e-03
6.600892005117863295e-03
6.817364147112320825e-03
6.817231958456974363e-03
6.600521876882895107e-03
6.817020456608421236e-03
7.033439723140739834e-03
7.033307534485394238e-03
7.033148908098979177e-03
7.249647487824505306e-03
7.249541736900228309e-03
7.249435985975952179e-03
7.032725904401872057e-03
7.465802377046132712e-03
7.682248081309520776e-03
